,amp,batch_size,bss_reg,cat__auto_augment__None,cat__auto_augment__original,cat__auto_augment__v0,cat__model__beit_base_patch16_384,cat__model__beit_large_patch16_512,cat__model__convnext_small_384_in22ft1k,cat__model__deit3_small_patch16_384_in21ft1k,cat__model__dla46x_c,cat__model__edgenext_small,cat__model__edgenext_x_small,cat__model__edgenext_xx_small,cat__model__mobilevit_xs,cat__model__mobilevit_xxs,cat__model__mobilevitv2_075,cat__model__swinv2_base_window12to24_192to384_22kft1k,cat__model__tf_efficientnet_b4_ns,cat__model__tf_efficientnet_b6_ns,cat__model__tf_efficientnet_b7_ns,cat__model__volo_d1_384,cat__model__volo_d3_448,cat__model__volo_d4_448,cat__model__volo_d5_448,cat__model__volo_d5_512,cat__model__xcit_nano_12_p8_384_dist,cat__model__xcit_small_12_p8_384_dist,cat__model__xcit_tiny_12_p8_384_dist,cat__model__xcit_tiny_24_p8_384_dist,cat__opt__adam,cat__opt__adamp,cat__opt__adamw,cat__opt__momentum,cat__opt__sgd,cat__opt_betas__None,"cat__opt_betas__[0.0, 0.999]","cat__opt_betas__[0.0, 0.99]","cat__opt_betas__[0.9, 0.999]","cat__opt_betas__[0.9, 0.99]",cat__sched__cosine,cat__sched__multistep,cat__sched__plateau,cat__sched__step,clip_grad,cotuning_reg,cutmix,decay_epochs,decay_rate,delta_reg,drop,layer_decay,linear_probing,lr,mixup,mixup_prob,momentum,patience_epochs,pct_to_freeze,ra_magnitude,ra_num_ops,random_augment,smoothing,sp_reg,stoch_norm,trivial_augment,warmup_epochs,warmup_lr,weight_decay
471332513859555727,True,2,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,10.0,2.0,1.0,10,0.5,0.01,0.3,0.75,False,0.01,0.0,0.5,0.9,10,1.0,17,3,True,0.0,0.0001,True,False,0,0.0,0.01
176812938731164721,True,8,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,10.0,0.0,2.0,90,0.1,0.01,0.4,0.75,False,0.0005,8.0,1.0,0.9,5,0.8,8,2,False,0.0,0.0,True,False,10,1e-05,1e-05
183431930721202534,False,8,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,,4.0,4.0,20,0.5,0.0,0.0,0.75,True,0.001,0.2,0.5,0.9,10,0.4,8,2,False,0.05,0.0001,True,False,5,1e-05,0.0001
25615690253891971,True,16,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1.0,0.5,4.0,90,0.1,0.0,0.1,0.65,False,0.001,1.0,0.25,0.95,10,1.0,8,2,False,0.05,0.001,True,True,10,1e-05,0.1
75937569401104804,False,64,0.01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,10.0,2.0,0.5,20,0.1,0.0001,0.2,0.75,True,0.0001,8.0,1.0,0.9,10,0.2,9,2,True,0.05,0.0001,False,False,10,0.0,0.001
111107850757535954,False,4,0.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,,4.0,4.0,90,0.1,0.0001,0.0,0.75,False,0.0005,0.0,1.0,0.9,10,1.0,17,3,True,0.1,0.0,True,False,10,0.0,1e-05
340911362153536042,False,8,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,,0.5,1.0,10,0.5,0.0,0.3,0.65,False,0.005,0.4,0.75,0.9,10,0.2,8,2,False,0.0,0.01,False,False,5,1e-06,0.1
31195521932219773,True,16,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0,1.0,4.0,90,0.1,0.0,0.4,0.75,True,0.0005,4.0,1.0,0.9,2,0.6,8,2,False,0.0,0.1,True,False,0,0.0,0.0
22289528812005673,True,8,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,10.0,0.0,2.0,90,0.1,0.0001,0.3,0.65,False,0.01,0.0,0.25,0.9,10,0.4,9,3,True,0.1,0.0,True,False,5,1e-06,1e-05
15329649126586784,False,4,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,10.0,1.0,0.5,90,0.1,0.0,0.3,0.65,False,1e-05,2.0,0.75,0.9,10,0.8,8,2,False,0.1,0.0001,False,False,0,1e-06,0.0
7888968493121585,True,32,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,,0.5,1.0,10,0.1,0.01,0.2,0.75,False,0.005,0.4,0.75,0.9,10,0.4,8,2,False,0.1,0.0,True,True,5,1e-05,0.0
2950062870398783,True,4,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,10.0,4.0,0.5,90,0.1,0.0,0.1,0.65,False,5e-05,0.0,0.0,0.9,2,0.6,8,2,False,0.05,0.0001,True,True,5,0.0,0.001
110363592921257284,False,64,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,1.0,2.0,0.5,20,0.1,0.01,0.0,0.75,False,0.001,1.0,1.0,0.9,10,1.0,17,3,True,0.0,0.0001,True,False,0,1e-05,0.0001
3043959968474676,False,2,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1.0,0.0,0.1,10,0.1,0.1,0.3,0.75,True,5e-05,0.0,0.25,0.0,10,0.4,8,2,False,0.1,0.001,False,False,10,0.0,0.001
76532167673097830,False,32,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,,0.0,0.25,20,0.1,0.001,0.0,,False,5e-05,0.4,0.25,0.9,10,0.8,8,2,False,0.0,0.0001,False,True,0,1e-05,0.001
6302881917639923,True,8,0.0001,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,,0.0,0.25,90,0.1,0.1,0.4,0.65,True,0.001,8.0,1.0,0.9,10,0.8,8,2,False,0.0,0.0,False,False,0,1e-05,1e-05
108307773575390083,True,16,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,1.0,4.0,2.0,10,0.1,0.0001,0.4,0.75,False,0.0001,8.0,0.0,0.9,10,0.4,8,2,False,0.0,0.1,True,False,5,0.0,0.001
213768802436269472,False,32,0.01,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,1.0,0.5,0.25,10,0.1,0.0,0.2,0.65,True,0.0001,0.2,0.5,0.9,10,0.6,8,2,False,0.05,0.01,True,False,10,0.0,0.001
27896451044200277,True,8,0.1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,1.0,2.0,1.0,90,0.1,0.0,0.0,,True,1e-05,8.0,0.25,0.95,10,0.2,9,2,True,0.05,0.1,True,False,10,1e-06,0.001
10483211569481291,True,8,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,1.0,1.0,0.0,90,0.1,0.1,0.0,0.75,False,0.0001,8.0,0.5,0.9,10,0.2,8,2,False,0.1,0.01,True,True,0,1e-05,0.01
6246624263444720,False,32,0.1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,1.0,0.0,0.1,90,0.1,0.1,0.3,0.75,True,1e-05,0.4,0.0,0.9,10,0.4,8,2,False,0.05,0.0001,True,False,10,1e-06,1e-05
33967112988324806,False,32,0.0001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,0.0,0.0,90,0.1,0.001,0.1,0.65,True,1e-05,0.0,0.5,0.99,10,0.8,8,2,False,0.0,0.1,False,False,5,0.0,0.01
3491185359532762,False,64,0.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,1.0,1.0,0.25,90,0.1,0.0,0.4,0.65,False,0.001,8.0,1.0,0.9,10,0.6,8,2,False,0.1,0.001,False,False,10,1e-06,0.001
13916646396745530,False,16,0.01,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,,0.5,1.0,90,0.1,0.0001,0.3,,True,0.01,0.0,0.0,0.9,5,0.0,8,2,False,0.05,0.001,True,False,10,0.0,1e-05
39741338205750789,True,32,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,10.0,0.0,0.1,10,0.1,0.0001,0.3,0.65,False,0.0001,2.0,0.0,0.8,10,1.0,8,2,False,0.1,0.01,True,True,0,1e-06,0.0
103602690096544380,False,8,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,1.0,2.0,4.0,10,0.1,0.0,0.3,,False,0.0001,0.2,1.0,0.8,10,0.2,8,2,False,0.05,0.0,True,False,0,1e-05,1e-05
1123056056166795,True,32,0.001,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,10.0,0.5,0.5,10,0.1,0.0001,0.0,0.65,False,0.01,8.0,0.25,0.9,10,1.0,8,2,False,0.1,0.1,False,True,5,1e-05,0.1
46497837581382560,False,128,0.001,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,10.0,4.0,4.0,90,0.1,0.0001,0.3,,False,0.001,1.0,0.25,0.9,2,0.0,8,2,False,0.0,0.1,True,False,0,1e-06,1e-05
10289623174400017,True,2,0.001,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,10.0,0.0,0.0,20,0.1,0.0001,0.3,0.65,False,0.01,4.0,0.0,0.9,10,0.8,8,2,False,0.1,0.0,True,False,10,1e-06,0.01
21459122380822287,True,4,0.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,1.0,1.0,0.1,90,0.1,0.0001,0.2,,True,0.001,4.0,1.0,0.9,10,0.0,8,2,False,0.05,0.0,False,True,10,1e-05,0.0001
307095267443788763,True,8,0.001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,10.0,4.0,0.25,10,0.1,0.01,0.2,,False,0.0005,4.0,1.0,0.95,10,0.6,8,2,False,0.0,0.1,True,False,0,1e-06,0.0
32541017599802011,True,16,0.0001,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,,4.0,4.0,90,0.1,0.0001,0.0,0.65,False,0.005,4.0,0.75,0.9,5,1.0,8,2,False,0.1,0.01,True,False,0,0.0,0.1
11603936688022114,False,512,0.0001,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,10.0,0.0,0.25,90,0.1,0.1,0.2,0.75,False,0.01,0.0,0.0,0.9,10,0.8,8,2,False,0.05,0.01,False,False,10,1e-06,0.001
13303048282402642,False,32,0.001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,2.0,2.0,90,0.1,0.01,0.3,0.65,False,0.01,0.0,0.5,0.8,10,0.6,8,2,False,0.1,0.0001,True,True,5,1e-05,0.0001
229462580459454465,True,4,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1.0,0.0,0.0,90,0.1,0.01,0.3,0.75,True,1e-05,1.0,0.75,0.9,5,0.4,17,3,True,0.05,0.1,False,False,10,1e-05,0.01
13761785255283078,False,16,0.1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,10.0,0.5,1.0,90,0.1,0.0001,0.4,0.75,True,5e-05,2.0,1.0,0.9,2,0.2,8,2,False,0.0,0.001,True,False,5,0.0,1e-05
133812360981352286,False,2,0.0001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,0.5,4.0,10,0.1,0.0001,0.4,,False,0.0005,0.4,0.5,0.99,10,0.2,8,2,False,0.0,0.1,True,False,0,0.0,0.0001
59255445925415391,True,8,0.001,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,1.0,0.0,0.0,90,0.1,0.0001,0.2,0.75,False,0.0005,4.0,0.75,0.9,5,0.2,8,2,False,0.05,0.1,True,True,5,1e-05,0.01
79958128340159263,True,2,0.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,10.0,2.0,0.1,20,0.1,0.01,0.1,0.65,False,5e-05,1.0,0.25,0.9,10,0.0,8,2,False,0.05,0.1,True,True,5,0.0,0.0
23236381761551856,False,2,0.001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,10.0,1.0,2.0,10,0.1,0.0,0.4,0.65,True,0.001,8.0,0.0,0.9,10,0.0,8,2,False,0.1,0.01,True,False,5,0.0,0.0
67469763514832469,True,8,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,,2.0,0.0,10,0.1,0.1,0.4,0.65,False,1e-05,2.0,0.75,0.9,10,0.0,8,2,False,0.0,0.001,True,True,10,1e-05,0.01
111556671989864935,True,4,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,10.0,0.5,0.25,90,0.1,0.0001,0.0,0.65,False,0.0001,4.0,0.25,0.95,10,0.8,9,3,True,0.1,0.0,True,False,10,1e-06,1e-05
18897216943796525,True,64,0.01,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1.0,0.5,0.0,10,0.5,0.1,0.4,0.75,False,0.001,4.0,0.75,0.9,10,0.6,9,2,True,0.05,0.1,True,False,10,1e-05,0.01
33298252368693464,False,4,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,1.0,0.0,2.0,90,0.1,0.1,0.3,0.65,True,0.0005,1.0,0.25,0.9,10,1.0,8,2,False,0.05,0.1,True,False,10,1e-06,0.1
21476859598429206,False,16,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,10.0,0.5,0.25,10,0.5,0.001,0.4,,True,0.005,4.0,0.25,0.9,10,0.8,8,2,False,0.05,0.0001,False,True,10,1e-05,0.0001
29030019956127071,True,512,0.01,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,,0.0,0.1,90,0.1,0.1,0.0,0.75,True,0.01,0.0,0.75,0.95,2,0.6,8,2,False,0.1,0.1,False,True,5,1e-06,0.0001
